initiated_block_number,initiated_block_timestamp,initiated_transaction_hash,sender,target,value,initiated_withdrawal_hash,proven_block_number,proven_block_timestamp,proven_transaction_hash,proven_withdrawal_hash,finalized_block_number,finalized_block_timestamp,finalized_transaction_hash,finalized_withdrawal_hash
120752572,2024-05-31 05:18:41,0x20e60f96ee1b9710cb8dd467708ec64a46b7e78447cdc00a52dc5f89ad1223b0,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10640000000000000,0x0b0e7c9ab72bfae142486d2d04a54e6a5b2c145e7438a68270d94c438b34d5d0,0,,,,0,,,
105417345,2023-06-10 21:44:27,0xc63fcd096e0262f0dd169fd7fec2479ccfc4b3017fa2dffa570dc4676ba43a23,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0x5ea85856a7a4376d4892c5f48ee9fd927210e08a93d821a39216883e5f38823c,0,,,,0,,,
107007996,2023-07-17 17:26:09,0xcc6abac887bac9d86172af53efbdf7aae420b01d32aa619a83925b67b487cfb9,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,100000000000000,0xb37d3cc32f13c2c77ecec746f41f477221a132b6017332e17707334b2c995626,0,,,,0,,,
107706095,2023-08-02 21:16:07,0x7128dd2b37ec26f8d60424275deda9f59256126693c556d059170cc1fb21dad8,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,18600000000000000,0x402878c6dd23f5a2f8a4e476c6d6524c83f4826d94349c82b3e6a1ffde3bf545,0,,,,0,,,
124415228,2024-08-23 16:07:13,0xa16f96257307de90beb826c3021305d8a8da14cd80f129889f3723439957dc9d,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,14000000000000000,0xd9119b2dce05439b371c2758da22e056434c6469072b2e03ac69a894a205a0bf,0,,,,0,,,
120895676,2024-06-03 12:48:49,0xd22ef9e5d248a5338a5b786a9b35393c0e2abb2ffb66f648ddef5aebb7d5a1c4,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0x9af435833612a22b7fb67c19bc9c07144a8f32abf994c487608a747ea9c1dee0,0,,,,0,,,
106018103,2023-06-24 19:29:43,0x0f4dabdce023db334a52ca23d53f249a6716bf98ba74ce7de8761ca7210a039d,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,237915841422000,0x92df0663edff41c59d86a22238f85d1eb36ec75855906ff5772d8978a033f8e2,0,,,,0,,,
120573153,2024-05-27 01:38:03,0xb2618f00521edf3883095a145b195bc2f02d3a07d3f3a0e7cdb053df3a03932e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,100000000000000,0xc77019b11128fbea9b709850553479db822196fbe52155e5ca1f4bf5e62d5af3,0,,,,0,,,
111807625,2023-11-05 19:53:47,0x603e4e11ef9727a50f4a22048aea4f8c1c98f1031a1ccc53f0b60c33e64b449d,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1400000000000000000,0xda4cd29f2c398f055cf6c1273d331f25bc2d7626769223980142cfdd106ba9f3,0,,,,0,,,
110591080,2023-10-08 16:02:17,0x0d161c0c0a7a9e247cb44844a58a5d0f9fb02bfd108444dcc020d9993557c4e4,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1417600000000000000,0x19230803b286c8f9efeb50ad62a84592753870afc6e5761dd0a54e19b6971cc8,0,,,,0,,,
116485050,2024-02-22 02:27:57,0x6adb392582bac98d6e1ad4a4e9908d467d5e53015e00b88d5c1d6b29bf260d9f,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,947000000000000000,0x863c7daf6e12daaa599f0dc4087812b1ba64266b24e190c519e2545e66cacb3d,0,,,,0,,,
105790696,2023-06-19 13:09:29,0x8ec594995a89ff4337c151febfe426acefaff37f949647760173c9051d93a25a,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,18702930238889416,0xc9bf9928f6496fe25110df51f2f3f3a580a081f9b9080ab53bb479e41f31a5b3,0,,,,0,,,
109718563,2023-09-18 11:18:23,0x37ed687ec099f4fe8038580e4d527595b60df1d2ea11c6270b061fe2850af4e8,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,19000000000000000,0xe709e2b0290e51822ddc49627b8653d27d4235905ee73d311a09a51c731c097d,0,,,,0,,,
108174037,2023-08-13 17:14:11,0xd5c957cc726de28efe35539139d4523a34c6a04272e58dacb60b53275888fed0,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,6300000000000000,0x13a4ad00a57f86159a9720bb1c8cfc23ffcf66960aaa7302defc6a8faf06c677,0,,,,0,,,
115117464,2024-01-21 10:41:45,0x7bb632948ec85f651636305770f0dc5ce60fcb6c0ddeb79c54b0fb0792098515,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3000000000000000,0x343aed9ee6cae3efaf2230e3cd439713579f6f5b83944030427401b0bf2de7e2,0,,,,0,,,
111493110,2023-10-29 13:09:57,0x35dfe58c1dc0048bce97ef4e864369faf765b09ba755f4b09989f8dba857340b,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,7800000000000000,0xa0d22ee9ad0a119f4237226ae3cf03e47ff71f0f9aa67a72fe1e3dc7541913cf,0,,,,0,,,
120497475,2024-05-25 07:35:27,0x490e1e44da1ba77d38ed3e11f4fdcb79b0e3476049a1f5b72042c36aa9d1f86c,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,300000000000000,0x32ec8a84b111554d9088c3f5fd684c4c66748d613de515d503c5b5d56b66c845,0,,,,0,,,
120554497,2024-05-26 15:16:11,0xca52385611c0f6b487329f20bcf91def1de613f41218d0bc1d76e954a2178e52,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3086640000000000,0x4afae5ecd3ae35dd1d8cc8fbe90af5423c8e79109ea84c3fb32a2bf0c8e731af,0,,,,0,,,
107792101,2023-08-04 21:02:59,0xddfdc4b588409d7cb5aeb44c7c3643102a52c31c3a19ee6f39e02f420e53a6f2,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,26300000000000000,0xb02b5911e4db6e55f00fd912c53cb77183a163cea8f51fcd10089666cff52c7a,0,,,,0,,,
120819757,2024-06-01 18:38:11,0xcf47fb6840aee0fba370b73f8167be6702fff097cc6d52a26a979fe1e6dfe585,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5800000000000000,0x0b20f182bafa6a1d325b0e81cce1dc8592953a3ff7b612084e6208ee28b932b2,0,,,,0,,,
125065397,2024-09-07 17:19:31,0x8a1272ec53dcdcd5f73c3ebb9e4570673c2baa04f51b975718bce9a8b10a9cc2,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4000000000000000,0x53067656a8dcde566fc3a98720dad92380dd69d1186cd1346bd599a40b94e222,0,,,,0,,,
121382315,2024-06-14 19:10:07,0x98408f61546c207600e2a87bacced3c5f02e39e7f085782f55d256c69e674e75,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,111300000000000000,0x839b3de7898165c64a0884b8caae39450e504b9cd575531d42010bb8374878d9,0,,,,0,,,
107871668,2023-08-06 17:15:13,0x6dd4496a80c39a43a34d41d84e38ff7f9f6d3b3daf312c5e01f3aa325d1ed970,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,76135760301306780,0x22b2f27521de3378c40c89fb2608da1b36dae7ec5596674445074401191008ae,0,,,,0,,,
113235806,2023-12-08 21:19:49,0xe9dc11ea0aaec1a190db80f77137603c1d5066126e37052aeda81478455edda1,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,2900000000000000,0x5b1bc61cff6e681bea2ef10806dca0188a787579db128d9c4b83a3ba68f50b0e,0,,,,0,,,
116434871,2024-02-20 22:35:19,0x7c95c30bab8b7c885b320b646b2fec3048c3a68aa9e36a96e26df16341d754f0,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1080400000000000000,0x751ce5c4b1f835a2ef297bdfc06c7d69fd3734e873d47a0d36c9671947571f82,0,,,,0,,,
113669627,2023-12-18 22:20:31,0x2fcf7b5fd26acebb765103f5bfa40786f3189b6ca4b03132de4db0bd73e4bdc0,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,290000000000000000,0xea4257a055ccac2ab00799698ef0f2bf11c738273986809e6ddaa4bfbfb0c7f7,0,,,,0,,,
105847021,2023-06-20 20:26:59,0x04b8fb120390ef21978f87434db5d62afd0c2b58db6b6db414fe122a5f52248c,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,156158991807000,0xc81e62a20ef1e0916409972c6c9b4988e944bcaeab9016572777b79e6fac839f,0,,,,0,,,
111203236,2023-10-22 20:07:29,0x24a031c77f16821b454cdad37eef94664a1eb9c509a9129f730c9c83d2cbfe2c,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,82200000000000000,0x037e59a29f641a8dd77321e85b46b5541a91bc8c9599067962b703f5795d1ab9,0,,,,0,,,
106469053,2023-07-05 06:01:23,0x9d180014f00fd5410b817bfd6502a6642717f1ee141c129a9c0dbbfd8305a207,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,11000000000000000,0xb5359143d9f35c32d1573e896bcbbf4cd25cf239c8454ba06aca7717f8a1d326,0,,,,0,,,
110762899,2023-10-12 15:29:35,0x1b56b0e6557d829d5cb78838265c73c5b10617ecd59b678b0d20758acb8f1bfd,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3200000000000000,0xeb4657b7916e43498bb007975181cd29c6f4173edd09d456b3c2c32c86c9e2ce,0,,,,0,,,
121673563,2024-06-21 12:58:23,0x2cde906e59f22c70db24d00068e0f43ffb65ba853b20dca9e7d4c3704b55afe1,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,506384000000000000,0x6ea8a2a00b9a9b756658a8f0ae4e888dcf2bfdc830083d83657c44bf26949fe8,0,,,,0,,,
106178724,2023-06-28 12:43:45,0xdb045b91a4e6f4e7e8f6fe2477de0b4c73f1b1785b4aec1c8a0f32627fd8e627,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,190000000000000000,0x3a8604009039111b8258059e140510b553fcec0d4c6648196ec5bff8a6606456,0,,,,0,,,
108092212,2023-08-11 19:46:41,0x0a14621c5639e65bd7a5f435b8114ba6d69951cff2f5313c7a6566d2550a77fa,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,21000000000000000,0x82a196be0894f097738f6a48aabb1680ac94dbdcfe59392c3cf98357f82f8227,0,,,,0,,,
109878253,2023-09-22 04:01:23,0x4dbc4a0b76fd2fa176ffb43f28f41f3d650044cbaa7ed43e00a836223e8e61ad,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10000000000000000,0xd29b5adc2a70cf988dfdbc4b9fc53bcaea60c59b58c7f0e2dbf82588dd72b355,0,,,,0,,,
124384557,2024-08-22 23:04:51,0xf186900ba39097103d2443935ebb95f267d12f5618400557c1fb29e78efe8367,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,2700000000000000,0x8182d6cac8b5aa5579e6175973968d6e77f8650ba15756635c97a1094f0d24df,0,,,,0,,,
114697162,2024-01-11 17:11:41,0x8bd908c1661907f3ac8a3b2bddf5a235e16cb193ca17a295535983174e8e0bc5,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0x09150565c4963465c5937231829200bd59cb11fb2e66ceae14a1487702205396,0,,,,0,,,
123412203,2024-07-31 10:53:03,0xbae17a0e3a447fff0ed4342ef7a1c987e49cf9b52396806780a976e702aced62,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1159000000000000000,0x3694e75f8c7bc42cd8c8230b885a23e89a9a386b0e5269d8a3187c35f7172f74,0,,,,0,,,
121493528,2024-06-17 08:57:13,0x62405ec41c8bc3762551e5bb3745b590f1693303dc67cad22df4cef858e055a7,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3817999890919135,0x7804dfe409286c87c5952557f96d927f56df75bb573437782d8d2644b5835a0d,0,,,,0,,,
105572151,2023-06-14 11:44:39,0x91a47787d00320fcdcc776c4ffdf05e2edc5c6050f3d65da6d113fd7ed58545f,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0xc1fc9014c45faaa773e333e8655dee16d6f34e51e0ff72e187b9676582eb773a,0,,,,0,,,
112505974,2023-11-21 23:52:05,0xb3444048a3a0598ea28f2002044cb90e96748ba20686020cb4e22d9021195c55,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,200000000000000,0x9b230f0bb94b1731f06d01a7009c21bd6e6f0ab351423e5a68b1a69dbc31466d,0,,,,0,,,
121616466,2024-06-20 05:15:09,0x20b89fcfbf0490a0b6462844008c59416113178fedd2c6c8454899db92916f0f,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,24900000000000000,0x9e28690ea3051d43c8c7512055db0fe8ac7c5ed424d528711aa7e5fcc736fe10,0,,,,0,,,
123152559,2024-07-25 10:38:15,0x5427681d8e4c800feb8a8d047229a7eb4f1233f6d0b7d11c9ad7ad6cd0f725d2,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,153731000000000000,0x65efb8553703f7b0073c6a8d9111ecf32a4c862197686015774087dab604e383,0,,,,0,,,
124961889,2024-09-05 07:49:15,0x58140c5a80bd8988abd9467820ad98c5b6c1e166673446618f41e24c51bf61ba,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,3000000000000000,0xb5dfee38973b94ee765d786263399a3ec9ca94dd6e6e7867a6f0f0adc3cb5399,0,,,,0,,,
108064808,2023-08-11 04:33:13,0xb2c484acc52bc94e10a3bdb3bcd690ec183435bad6f2cb008b9498fa7c6f4df4,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10300000000000000,0xacf2c2cdf601afc58c8788264911550c5076bd1b8241faf232f0e29ccf19b37c,0,,,,0,,,
111369569,2023-10-26 16:31:55,0xa44def5bf9c4cd0eeb05e5fd6b3852d9c3abfa92e135d2c24d3f2f2c62a3a271,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,95000000000000000,0x8799071b4a27e62443d4412926b5acbd773ead4607b4ae7f719e8556920b3708,0,,,,0,,,
120797662,2024-06-01 06:21:41,0x946783597f2f8e74c297a7f9270a57d9114ae4e3e3c7e096f71bfe3e83a1f463,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,270000000000000000,0x4d21a5fba2a270125c7095e9137664b07d701f3527a3057d1b10ae187db0d4fa,0,,,,0,,,
105478520,2023-06-12 07:43:37,0xcb5dcf449b52072385124b20aa82fa9cc1bab20f1a8d40cc4bcc41ac3a325971,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1000000000000000,0x969ccce739be1a9b1bf46182769f326c1b2dd8f46964c8dfa27b7281e71a41fd,0,,,,0,,,
114817156,2024-01-14 11:51:29,0x4135542012d90ba5fda5e4ee4d1731d962abbb456d5f907d9391468e88ef4642,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1012000000000000000,0x68f9e3f56a6201ca3464dc1b6903761e29353a8e6364bebd063557c021f89de8,0,,,,0,,,
111527654,2023-10-30 08:21:25,0xead964d76ed0fbc3d8daee505acbe320b6bd28779d238c2b932a7fb189051fcf,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,8131215291655,0xc186081b5a647d7302e821d790d146a06d375f32557fc280baabd7459b9ca995,0,,,,0,,,
111573337,2023-10-31 09:44:11,0x9dbe2865dd47bd3e2b5484268444a054c3bf9db2d897864d6e6e3cf724c1c69d,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,22500000000000000,0x37755da3203f2ddd67fe4532460b2bb8ba183fda9a36f493f4602b49b35730d0,0,,,,0,,,
123986659,2024-08-13 18:01:35,0xde1a54a93d8811ab33d570d0b138413176a31b160da985217864923bd57c70f3,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,210000000000000000,0xf1e7be5ec30733f4afa8c147345902d7cb28f36f17802b0c88e8fad64dfcaf66,0,,,,0,,,
123988762,2024-08-13 19:11:41,0x3ca027b55a43365a081465cadef90fd2f1d58c4dc8a56e0bb04990d0c5d86cfa,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4236822394411277,0xb3cffb20ff44efc012a10dea0e546c0bc1e0e87527a7b5f2913cb260329fea4d,0,,,,0,,,
105733644,2023-06-18 05:27:45,0xace6e535a881b16ffa6d8c64e11d3b0fc273a63bd977dfb12b5fc02a37be25eb,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5000000000000000,0x96ab582620e5e8e992eaa4a5524ebc360d3eece8cfefc4b47637ac2698f5a15b,0,,,,0,,,
112528218,2023-11-22 12:13:33,0xbce6df16fff426bcf6d31222a515d4a5211d39aa814cf1eace04d95a2f65e615,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,41500000000000000,0x946f4ca5fcfb4414bc5b1d5038b92e174e1f8eb79a40f6501a87c6de5ee125e2,0,,,,0,,,
123174909,2024-07-25 23:03:15,0x5f52f4daa4ad1cbb9c55c753868e11aaacc25f1d8b631c9736da6c7a314f1c9e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,19000000000000000,0x94daf4137ddcf4214a9a07077ed57e190477c946bf5518d1edffa4c50cb813c1,0,,,,0,,,
108905855,2023-08-30 15:48:07,0x9bbd9cad9edd77f881e72c71d9db79b0f4d4f5ebe45b9be75c982c12703ca6f9,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4900000000000000,0x1d54ba7b2a084850656f288757de803c1bdd97aa80c003f5f42a7603c86f937c,0,,,,0,,,
115219105,2024-01-23 19:09:47,0x81d9f389c2331d5a691bae9e12e3ea52daea4066b92143c2387f171f1eda2891,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,40000000000000000,0xf71276d17a700ee04d65ffe0ef15fb14074d8d9d0e0609e37893ca1af9b31f50,0,,,,0,,,
115111959,2024-01-21 07:38:15,0x33c88e3f49bdc77fab26c3421a323aaa9127c25f88defa68a9565c9b728a8ff0,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1750000000000000,0x19b1e6f45b92d179d38eecf79bf65b4541b596ed2b4f5d01b1a11fc144dd1c97,0,,,,0,,,
120612194,2024-05-27 23:19:25,0xbb33ed6602f4e1c57648071c57f69bd5af0f06eec9ac3f666a2fc4bd5caaea93,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,1400000000000000,0x38c1e49c4db904e75df0afaf61133acaded411c7d30897fd3d7b73d19b15abe2,0,,,,0,,,
120614223,2024-05-28 00:27:03,0xffbe071915ff54476c7eb35b0d7aa06f05756cbaa7837bf595ebbbbb3ddee7c2,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,10000000000000000,0x22fb700f841e9a5484110c496857b7af427cc8336c8f3b3b4667a2c978e69bd9,0,,,,0,,,
106350778,2023-07-02 12:18:53,0x917087682efab2ac9cae0ee84e00d1034d0ec7591da31c17a62d6488d0d519dd,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5000000000000000,0xcd296d80ae21d2a71017fd50a1e62c560fea0f93e1469b182f6b45a8a4cc4593,0,,,,0,,,
113412677,2023-12-12 23:35:31,0xd634c9894af4cfcdf0fda050bcf623228df5a74c275481baa58ee4f4b68b7394,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,189000000000000000,0x61f19300ca605236aaaa96eba1cff982eaf39cf0a6a37ad1234456d34bae5d78,0,,,,0,,,
124321237,2024-08-21 11:54:11,0xba8ce3bfce84e81ced7925ff436526a36d72afbe6fa4b880e9672f6680451937,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,571891000000000000,0x736aee0ed6ef5bae33f5bad1762d9f34db49aa88fcec699727b9358ebb8c0551,0,,,,0,,,
124328473,2024-08-21 15:55:23,0x7c582f19c8bee3a611e037f23e7ae97d7941b5bd6b40e63c8badc812ee6202d7,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,9000000000000000,0x46e66b2ffe54764bcb5b48e5ee3cb50c4acd84063cb42666fb0acce975575547,0,,,,0,,,
107589546,2023-07-31 04:31:09,0xb70b04b49f590ca5c05848d4546cad61cbfafa0381ea996e3a04625e37319e6e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,4123450000000000,0xa67ad1f06e14d1da9b2110c26ccb3d896c552dc54b14e72d73aee60e074506b2,0,,,,0,,,
107852857,2023-08-06 06:48:11,0xc1c40e3d3e5926d7cc274042635be02dc201a8489918978cddde13f517fa4bcd,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,7900000000000000,0xed9d7083841aa0eaa0a2ad9add6a31a862810c32b0c2fc36f1699dffda75f9f2,0,,,,0,,,
117364463,2024-03-13 11:01:43,0x5fd1ee339bed60d70559b58e609a752ca89a0b161656c65f5acdfb47e2b4f13a,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5500000000000000,0x80edbf4aa6219b6fdf347ef9657b7857f51800b000a2f6ef7219b65b39f72a14,0,,,,0,,,
120556578,2024-05-26 16:25:33,0x1c54288000fbf8487b74282e73fd7c861eaeda461b4a78ccc94389553013929e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,73300000000000000,0x94a77d3a065e73f9eadf4e0f6171d48b11447f4f519ee437049e80128f5a6423,0,,,,0,,,
116233743,2024-02-16 06:51:03,0xc86c84a1266e37398023fe86b22e8b2a02bbfc8f51234b244c794573abc92692,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,2715300000000000000,0x6cb4c8737a803025c6f8fb41157500f77b4ed95301cb60bd276cad91334fac5b,0,,,,0,,,
116127939,2024-02-13 20:04:15,0x45116413bfef1be9b05cba8b77dec42bbc910073cbd17df81b53735d2a41e43e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,362900000000000000,0xfa3ff0ead4ffbbd296180c13ce267be8a5b3c4267a43add58f2145b29b12b4b9,0,,,,0,,,
124774246,2024-08-31 23:34:29,0x0ab4d0a6a2d8c27a4aa53a54e21fc4f940a45ae69b2de403d1dd399fda19f40a,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,399000000000000000,0x09421e66af17ef22ea923a9ef03caeaf39bd30e4f9031d523d6ebc01c85e1ead,0,,,,0,,,
124659721,2024-08-29 07:56:59,0x73c85f25438df15d94644b1c6845b160c85cb829e64a4018ec4d147ac4632fc4,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,5000000000000000,0x6ff5ddb1584cbce75db3ae3be23f49c832702a641d61fd2ae9a96b5af135ff39,0,,,,0,,,
106969943,2023-07-16 20:17:43,0x5e37dbb043520e6c5292c9eb9a84f0d3c6cf007c40eccb3cef2658ac3c4458c7,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,19500000000000000,0xcf4425d20ace2e455190b0083abd58e828363dc16024e069097829841eb7e340,0,,,,0,,,
117014672,2024-03-05 08:42:01,0xd611f9a04299aec33941f4497dc4578aeecaa8802801229b23fe66cc7160c0dc,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,8829000000000000000,0xe55e92fd4cefc21039f31dc6536b14bc46439f9dc63465e11f744609aed00aaa,0,,,,0,,,
122690566,2024-07-14 17:58:29,0x6fa680662a9c4164b463f653d5f475430d330fbd4439a3e56b807de03bd427ee,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,120000000000000000,0x4094dd0477659f5d64f4a92659f2a518223f1df9069d7a23781f891ab59b2b30,0,,,,0,,,
105660612,2023-06-16 12:53:21,0x3fb91765b94589a739c54b382e68cda4555ce6147db2896e20a9fc2f63659de8,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,13000000000000000,0x6f8821ee945da5e151e6c4d426e021edf71935bc35de7def7e6dcbf6f710baf0,0,,,,0,,,
109014738,2023-09-02 04:17:33,0xbf339699179966fc834ca09b895bc293e6170465ba48b3a161b8b0461083350c,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,500000000000000,0xea4d1f19c2d684ce4bc85c22c2cc19d23613bafef35e86111c2f52e59c4e5691,0,,,,0,,,
114537773,2024-01-08 00:38:43,0xf2d3cb4a6f0eddc96b02f93e88c9cfa528498278ec8fe55e8a2ba9008a9845fe,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,100000000000000000,0xb378d0693129476b5c85b36a7c2d161a6099c6c9473fa915f2e4826c85a55d60,0,,,,0,,,
115491471,2024-01-30 02:28:39,0x96f84b1573137e250b50927ad25ef5e32e823d147674df007c22aeb0507cadba,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,437000000000000000,0x110a72ee0367889db85876bd548da648fc0209d29bdbcb4a2d29a669c4df1ae4,0,,,,0,,,
107090630,2023-07-19 15:20:37,0xef8f9fbf68ea91e1398f4adce6979020b5cfc99c82742ffe98760ee3bde9cf5e,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,8176027255178734,0xeb69f0924c99a442235f9505644285986f3397c755600667218f129efb4c9b85,0,,,,0,,,
108985017,2023-09-01 11:46:51,0xb3c9e605b22d68582c8203d77c19a30970ef03a482b518c60fad2e42e40ab775,0x4200000000000000000000000000000000000007,0x25ace71c97b33cc4729cf772ae268934f7ab5fa1,500000000000000,0xae4b079ff34d29d148305dd0f1ed8df725882079cbf3e47ed0a6eae0de0c0f1c,0,,,,0,,,
